Prefettura di Tokushima,"Tempio n. 1, Jikuwazan Ichijouin Ryouzenji.",https://www.youtube.com/embed/3SMKkU56524?si=Uru9yNiScCat94fK,
Prefettura di Tokushima,"Tempio n. 2, Nisshouzan Muryoujuin Gokurakuji.",https://www.youtube.com/embed/Zfv_ATQD2Y8?si=Ek5tOx346EAEcpTD,
Prefettura di Tokushima,"Tempio n. 3, Kikouzan Shakain Konsenji.",https://www.youtube.com/embed/1aIwDjuzCo0?si=UlCSMTiL-OfAMqKZ,
Prefettura di Tokushima,"Tempio n. 4, Kokuganzan Henjouin Dainichiji.",https://www.youtube.com/embed/AP3gvgU853U?si=u8Rz9fzywrIUUlK7,
Prefettura di Tokushima,"Tempio n. 5, Mujinzan Shougonin Jizouji.",https://www.youtube.com/embed/437IOc7mwqI?si=DzR8ndSjieg2a84d,
Prefettura di Tokushima,"Tempio n. 6, Onsenzan Rurikouin Anrakuji.",https://www.youtube.com/embed/9cdBcuVLvVM?si=FK8PfkofCICeoHwK,
Prefettura di Tokushima,"Tempio n. 7, Koumyouzan Rengein Juurakuji.",https://www.youtube.com/embed/MB3EFT5u1gw?si=ayuyPDH-9SZy-dlY,
Prefettura di Tokushima,"Tempio n. 8, Fumyouzan Shinkouin Kumadaniji.",https://www.youtube.com/embed/RQJjHieIpMU?si=nRnAI4dE3JE7Z2id,
Prefettura di Tokushima,"Tempio n. 9, Shoukakuzan Botaiin Hourinji.",https://www.youtube.com/embed/PxZp5iF7iHQ?si=i-ij5S_SyealZeiu,
Prefettura di Tokushima,"Tempio n. 10, Tokudozan Kanjouin Kirihataji.",https://www.youtube.com/embed/YnOMnuaO9Sw?si=un4gSJyOAFm71tHQ,
Prefettura di Tokushima,"Tempio n. 11, Kongouzan Ichijouin Fujiidera.",https://www.youtube.com/embed/QAz3BsnCiTw?si=FPTKr-qjyUyKKQ12,
Prefettura di Tokushima,"Tempio n. 12, Marozan Shoujuin Shousanji.",https://www.youtube.com/embed/PGcoSzp950Q?si=7MYELl5h29XZLzvQ,
Prefettura di Tokushima,"Tempio n. 13, Oogurizan Kezouin Dainichiji.",https://www.youtube.com/embed/Sn4e63rS89U?si=iyJfDC6pejydHcvH,
Prefettura di Tokushima,"Tempio n. 14, Seijuzan Enmeiin Jourakuji.",https://www.youtube.com/embed/-CqgvBFi8aU?si=TxDQ0K41BIxNpUrg,
Prefettura di Tokushima,"Tempio n. 15, Yakuouzan Konjikiin Kokubunji.",https://www.youtube.com/embed/fGUGArZaEn4?si=FcanrFYnCUrhz7Pl,
Prefettura di Tokushima,"Tempio n. 16, Kouyouzan Senjuin Kanonji.",https://www.youtube.com/embed/2Q1ACzAPmXY?si=c-3SXcfT06E8lWoG,
Prefettura di Tokushima,"Tempio n. 17, Rurizan Shinpukuin Idoji.",https://www.youtube.com/embed/-s9QBeq9ZSI?si=6sqL1C2MOujqSpAL,https://www.youtube.com/embed/FrLFzNcmAxE?si=TPqCAXA_roVuJfgj
Prefettura di Tokushima,"Tempio n. 18, Boyouzan Houjuin Onzanji.",https://www.youtube.com/embed/yTKs9bpY5rc?si=CWtk7kLQzBqZMSU9,
Prefettura di Tokushima,"Tempio n. 19, Kyouchizan Maniin Tatsueji.",https://www.youtube.com/embed/5etIRJOLSNw?si=5Kw8YoGoDrUL4ih7,
Prefettura di Tokushima,"Tempio n. 20, Ryuujuzan Houjuin Kakurinji.",https://www.youtube.com/embed/cB50T9kd_ds?si=IQ8vsBo5aUQcAqqr,
Prefettura di Tokushima,"Tempio n. 21, Shashinzan Joushuuin Tairyuuji.",https://www.youtube.com/embed/5a_cK2943fY?si=7xIHGVTAP3CeV3pg,
Prefettura di Tokushima,"Tempio n. 22, Hakusuizan Iouin Byoudouji.",https://www.youtube.com/embed/pUQzF7SUj8g?si=6c39OtcVCkQTedby,
Prefettura di Tokushima,"Tempio n. 23, Iouzan Muryoujuin Yakuouji.",https://www.youtube.com/embed/wYxIDliVWUs?si=fTnGvX85sM00G_cr,
Prefettura di Kochi,"Tempio n. 24, Murotozan Myoujouin Hotsumisakiji.",https://www.youtube.com/embed/ABwEybosa7o?si=2jzPTDZzlO68Fosu,
Prefettura di Kochi,"Tempio n. 25, Hoshuzan Shingonin Shinshouji.",https://www.youtube.com/embed/P043vgpDs2A?si=5aCT4SIx3bJQ97-f,
Prefettura di Kochi,"Tempio n. 26, Ryuuzuzan Koumyouin Kongouchouji.",https://www.youtube.com/embed/khjeRuLuHnQ?si=x1KsAAd0nMq-1TLz,
Prefettura di Kochi,"Tempio n. 27, Chikurinzan Jizouin Kounomineji.",https://www.youtube.com/embed/ntcuHE25TII?si=v-AF5CkZHa7ROd7m,
Prefettura di Kochi,"Tempio n. 28, Houkaizan Koushouin Dainichiji.",https://www.youtube.com/embed/Ph5emM8rxug?si=DzJDrTpOfeV7HL6F,
Prefettura di Kochi,"Tempio n. 29, Manisan Houzouin Kokubunji.",https://www.youtube.com/embed/c0H3cJCGFFc?si=VJ68ZhYrmDsEZLoW,
Prefettura di Kochi,"Tempio n. 30, Dodozan Toumyouin Zenrakuji.",https://www.youtube.com/embed/U1BfQjIlN_o?si=LhA2wrxl4C3OUfo_,https://www.youtube.com/embed/5WZQp--Qkw8?si=up4jFvn4CL4YamIw
Prefettura di Kochi,"Tempio n. 31, Godaisan Konjikiin Chikurinji.",https://www.youtube.com/embed/_hyNQhr7vi8?si=q66KBkgU8arZOxnb,https://www.youtube.com/embed/WI8aDzLbKwo?si=Ij9JD1mO5C718qGs
Prefettura di Kochi,"Tempio n. 32, Hachiyouzan Gumonjiin Zenjibuji.",https://www.youtube.com/embed/Ox2NVmCvASY?si=M9RWAmtaM7_qif6-,
Prefettura di Kochi,"Tempio n. 33, Koufukuzan Koufukuin Sekkeiji.",https://www.youtube.com/embed/E5TWlHR2kA0?si=stQrm_SydqEWi7hn,
Prefettura di Kochi,"Tempio n. 34, Motoozan Shujakuiin Tanemaji.",https://www.youtube.com/embed/-TPZKpYOGHQ?si=IwUXSV97LFD-oAEy,
Prefettura di Kochi,"Tempio n. 35, Iouzan Kyouchiin Kiyotakiji.",https://www.youtube.com/embed/wrXHk6qxbZg?si=ZC7UGP4hyODEzZO1,https://www.youtube.com/embed/Hy4ylB0Jqqs?si=Bd0rHxBSXCHkd-Lq
Prefettura di Kochi,"Tempio n. 36, Tokkouzan Ishanain Shouryuuji.",https://www.youtube.com/embed/lm3hTUdzKOg?si=Q33Fs3p_xD7ImNdA,
Prefettura di Kochi,"Tempio n. 37, Fujiisan Gochiin Iwamotoji.",https://www.youtube.com/embed/wdo210f8y_0?si=7cmKRjvb7R9jb2Rg,https://www.youtube.com/embed/MUMLnSItGXM?si=ozazGxjt0Uxhqzvz
Prefettura di Kochi,"Tempio n. 38, Sadasan Fudarakuin Kongoufukuji.",https://www.youtube.com/embed/-V38ahV5DJc?si=PzSP15l_CnCNrC4m,
Prefettura di Kochi,"Tempio n. 39, Shakkizan Jisanin Enkouji.",https://www.youtube.com/embed/DYHpW7ZLI3w?si=jpmSXBvKtxaUg5IA,
Prefettura di Ehime,"Tempio n. 40, Heijouzan Yakushiin Kannonji.",https://www.youtube.com/embed/dD_zNb9qCjs?si=-P1X3gytetbMeNo9,
Prefettura di Ehime,"Tempio n. 41, Inarizan Gokokuin Ryuukoji.",https://www.youtube.com/embed/kDg1UuKZP64?si=O19mBT7_9aYCw1BQ,
Prefettura di Ehime,"Tempio n. 42, Ikkazan Birushanain Butsumokuji.",https://www.youtube.com/embed/Exj1-NZ_waA?si=Twa_nr1GqMXhD_N9,
Prefettura di Ehime,"Tempio n. 43, Genkouzan Enjuin Meisekiji.",https://www.youtube.com/embed/xxDPidKS7yI?si=uNpZWH1Cx60MTCND,
Prefettura di Ehime,"Tempio n. 44, Sugouzan Daikakuin Daihouji.",https://www.youtube.com/embed/ennm36bJaIg?si=4EIwBTjLnY0b9Npz,https://www.youtube.com/embed/_p95hcWU1Ik?si=u8aGTVK32k32nlin
Prefettura di Ehime,"Tempio n. 45, Kaiganzan Iwayaji.",https://www.youtube.com/embed/-wjblPX0s0s?si=NhNSYLElq4VJ5dol,https://www.youtube.com/embed/PGpyXiOWyh8?si=UVVNMQhO9E8xD2sn
Prefettura di Ehime,"Tempio n. 46, Iouzan Youjuin Joururiji.",https://www.youtube.com/embed/qvoJCWhPL48?si=XYHjb-nP-G0pwYw-,
Prefettura di Ehime,"Tempio n. 47, Kumanozan Myoukenin Yasakaji.",https://www.youtube.com/embed/jPKDF-DxK5o?si=bLYLoSE_liCJ_Myp,
Prefettura di Ehime,"Tempio n. 48, Seiryuuzan Anyouin Sairinji.",https://www.youtube.com/embed/SmmLBEEyMsU?si=7T19hiqVJl6NL4l5,
Prefettura di Ehime,"Tempio n. 49, Sairinzan Sanzouin Joudoji.",https://www.youtube.com/embed/ld6W5PEwkQU?si=SXJVt93U9kcc8hk1,https://www.youtube.com/embed/4UVuiu3a3pM?si=eQvLh_0crVHgmC-g
Prefettura di Ehime,"Tempio n. 50, Higashiyama Rurikouin Hantaji.",https://www.youtube.com/embed/o6AHyq851Pk?si=vQIonAHQAW7ua0fr,
Prefettura di Ehime,"Tempio n. 51, Kumanozan Kokuzouin Ishiteji.",https://www.youtube.com/embed/KqeohMwAEWk?si=gpS93eXzQ5HIJozC,
Prefettura di Ehime,"Tempio n. 52, Ryuunzan Gojiin Taisanji.",https://www.youtube.com/embed/Veq7OcSVJBg?si=RbdIZxdRmIkUFss2,
Prefettura di Ehime,"Tempio n. 53, Sugazan Shouchiin Enmyouji.",https://www.youtube.com/embed/_DLnHIvl0Ho?si=vRAbGGLEmW05D33U,
Prefettura di Ehime,"Tempio n. 54, Chikamizan Houshouin Enmeiji.",https://www.youtube.com/embed/u07wgQxjE9I?si=hrAjXwUmFE7LO8rf,
Prefettura di Ehime,"Tempio n° 55, Bekkuzan Kongoin Nankobo.",https://www.youtube.com/embed/J7a75ihtTXo?si=WQGaFBqtEJhC7YUK,
Prefettura di Ehime,"Tempio n° 56, Kinrinzan Chokuouin Taisanji.",https://www.youtube.com/embed/tNh3CZzDDR0?si=l7BTfCFebIs5ITHh,
Prefettura di Ehime,"Tempio n. 57, Futouzan Muryoujuin Eifukuji.",https://www.youtube.com/embed/aSV-7hChX2M?si=fAm52fBP_xylkXFV,
Prefettura di Ehime,"Tempio n. 58, Sareizan Senkouin Senyuuji.",https://www.youtube.com/embed/dhENAStEkck?si=NzI_WghZNp-tPh9v,https://www.youtube.com/embed/BOnFg-2a5kg?si=vbdMi-ja12JKe2mu
Prefettura di Ehime,"Tempio n. 59, Konkouzan Saishouin Kokubunji.",https://www.youtube.com/embed/q2nUevxRRlA?si=ZHXgmYNx7hNBDVqT,
Prefettura di Ehime,"Tempio n. 60, Ishizuchisan Fukuchiin Yokomineji.",https://www.youtube.com/embed/W5KbOKdXzBY?si=gDhm5AphOrV-Yzb9,
Prefettura di Ehime,"Tempio n. 61, Sendanzan Kyououin Kouonji.",https://www.youtube.com/embed/Q1bDt8tCrIc?si=TT4UjFj_Xdi8beCy,
Prefettura di Ehime,"Tempio n. 62, Tenyouzan Kannonin Houjuji.",https://www.youtube.com/embed/bz7ScPvsdng?si=tg0g1BHLRPtD1agN,https://www.youtube.com/embed/_FFUIPCM67U?si=VA9gTMsLxbTlF_xn
Prefettura di Ehime,"Tempio n. 63, Mikkyouzan Taizouin Kichijouji.",https://www.youtube.com/embed/gxZ6Oj7mRoU?si=MBuKSi2qfA9Yn83E,
Prefettura di Ehime,"Tempio n. 64, Ishizuchisan Konjikiin Maegamiji.",https://www.youtube.com/embed/swzWyI3Zbi8?si=5okpUU-rJ-T_3tno,
Prefettura di Ehime,"Tempio n. 65, Yureizan Jisonin Sankakuji.",https://www.youtube.com/embed/3MH32HDdXi4?si=nVUiLIIuHR47dceT,
Prefettura di Kagawa,"Tempio n. 66, Kyogouzan Senjuin Unpenji.",https://www.youtube.com/embed/lJZAl4P6-L8?si=TdcQmkaZ05Yrnsf2,
Prefettura di Kagawa,"Tempio n. 67, Komatsuosan Fudoukouin Dikouji.",https://www.youtube.com/embed/CfRK-RPS57c?si=TtB0YfxJnb08oKxC,
Prefettura di Kagawa,"Tempio n. 68, Shippouzan Jinnein.",https://www.youtube.com/embed/u4GQE9ez_4o?si=CuSHZ8L6BwEaz31o,
Prefettura di Kagawa,"Tempio n. 69, Shippouzan Kannonji.",https://www.youtube.com/embed/Y1JuD8ikwxk?si=DKQ2NV1qlmenVWme,
Prefettura di Kagawa,"Tempio n. 70, Shippouzan Jihouin Motoyamaji.",https://www.youtube.com/embed/2E4waSLeukM?si=zDuSlbApkvnX0Sou,https://www.youtube.com/embed/e4fUPaO2bP0?si=KchJmwtSy8wr5zP8
Prefettura di Kagawa,"Tempio n. 71, Kengozan Seijuin Iyadaniji.",https://www.youtube.com/embed/Dc39_hMW0cI?si=kjmRuAuAzvMhtL3g,
Prefettura di Kagawa,"Tempio n. 72, Gahaishizan Enmeiin Mandaraji.",https://www.youtube.com/embed/PoJoV06X3iI?si=QwLYM2k9nE_Bt3VX,https://www.youtube.com/embed/NA3gAqQAH0w?si=ytfKid4XLFCSaT8P
Prefettura di Kagawa,"Tempio n. 73, Gahaishisan Gumonjiin Shusshakaji.",https://www.youtube.com/embed/826qH6SXmHs?si=CtdNdL8rPaFqVg0d,https://www.youtube.com/embed/VeBmBX8A6ZQ?si=Bg-w0Umq9RqPch94
Prefettura di Kagawa,"Tempio n. 74, Iouzan Tahouin Kouyamaji.",https://www.youtube.com/embed/M6l6OO1NJF4?si=KvLPmdRdH5N4BcGM,https://www.youtube.com/embed/jMBPS-RjqR0?si=D9N-Af5kg4pJE2O1
Prefettura di Kagawa,"Tempio n. 75, Gogakuzan Tanjouin Zentsuuji.",https://www.youtube.com/embed/Y4pd05lF9ls?si=_1_QMU0nAVh-hqY4,https://www.youtube.com/embed/d8gFiB935CU?si=aPk9B75hAB9q1CkM
Prefettura di Kagawa,"Tempio n. 76, Keisokuzan Hodoin Konzouji.",https://www.youtube.com/embed/Urb8OQVduJU?si=fjjNxQMApQ7SJ0NV,
Prefettura di Kagawa,"Tempio n. 77, Soutazan Myououin Douryuuji.",https://www.youtube.com/embed/qz83KcSEtOI?si=zaLsdHfc-TKhUJkR,
Prefettura di Kagawa,"Tempio n. 78, Bukkouzan Koutokuin Goushouji.",https://www.youtube.com/embed/CVGoQbtdhUk?si=7kgL2RJwMuaQXfF-,
Prefettura di Kagawa,"Tempio n. 79, Kinkazan Koushouin Tennouji.",https://www.youtube.com/embed/Y_BzgEvg-Mw?si=dbbzkJE254WQAXAy,
Prefettura di Kagawa,"Tempio n. 80, Hakugyuuzan Senjuin Kokubunji.",https://www.youtube.com/embed/gLWEA-_3XYw?si=NJvlNUgHumQtuJO3,
Prefettura di Kagawa,"Tempio n. 81, Ryoushouzan Dourinin Shiromineji.",https://www.youtube.com/embed/uV77cIKnwqI?si=omEM85kKLxeH8I7I,
Prefettura di Kagawa,"Tempio n. 82, Aominesan Senjuin Negoroji.",https://www.youtube.com/embed/mbrlQFizaFQ?si=8G3L9YpT3-R24MM4,
Prefettura di Kagawa,"Tempio n. 83, Shingouzan Daihouin Ichinomiyaji.",https://www.youtube.com/embed/yubpG9W0pAg?si=NQo1TMV-HqZF6z5v,
Prefettura di Kagawa,"Tempio n. 84, Nanmenzan Senkouin Yashimaji.",https://www.youtube.com/embed/-YPB6U_KudM?si=hxSjopC9vq_wSwl9,
Prefettura di Kagawa,"Tempio n. 85, Gokenzan Kanjizaiin Yakuriji.",https://www.youtube.com/embed/pAGVjQclgDk?si=-diF0aNmxFJfYbqF,https://www.youtube.com/embed/TUShgAydstg?si=MvtK40KetnhQwKqt
Prefettura di Kagawa,"Tempio n° 86, Fudarakusan Shidoji.",https://www.youtube.com/embed/OLKJjeKqbEM?si=JdQS9BsfRWbzDmpG,https://www.youtube.com/embed/stMNbr4VObM?si=RNO7IXLOMRY9kGRH
Prefettura di Kagawa,"Tempio n. 87, Fudarakusan Kanonin Nagaoji.",https://www.youtube.com/embed/oI-A0u2ooDw?si=U6tbkILMGqFpTOpb,
